,body,character,glider,tire,Speed Ground,Speed Water,Speed Air,Speed Anti-Gravity,Acceleration,Weight,Handling Ground,Handling Water,Handling Air,Handling Anti-Gravity,Traction,MiniTurbo,Invincibility
222,1,4,4,13,2.5,2.5,3.5,2.75,4.5,2.25,4.0,3.5,4.5,3.75,3.5,4.75,3.5
223,1,4,4,14,2.5,2.5,3.5,2.75,4.5,2.25,4.0,3.5,4.5,3.75,3.5,4.75,4.0
224,1,5,1,1,3.0,3.25,3.5,2.75,4.0,2.5,4.5,4.0,4.5,4.5,4.25,4.25,3.75
225,1,5,1,2,3.0,3.25,3.5,2.75,4.0,2.5,4.5,4.0,4.5,4.5,4.25,4.25,4.0
226,1,5,1,3,3.0,3.0,3.0,2.75,3.5,3.0,3.75,3.5,4.0,3.75,4.75,4.0,4.25
227,1,5,1,4,3.0,3.0,3.0,2.75,3.5,3.0,3.75,3.5,4.0,3.75,4.75,4.0,4.0
228,1,5,1,5,2.5,3.25,3.5,2.25,4.5,2.0,4.75,4.25,4.75,4.75,4.0,4.75,3.0
229,1,5,1,6,3.25,3.0,3.25,3.25,3.5,2.5,4.75,4.25,4.75,4.5,3.25,4.0,4.0
230,1,5,1,7,3.5,2.5,2.75,3.25,3.25,2.75,4.25,3.25,4.0,4.25,3.0,3.5,4.0
231,1,5,1,8,3.5,3.25,3.25,2.5,3.0,3.0,4.25,3.75,3.75,4.0,3.5,3.5,4.25
232,1,5,1,9,3.5,3.25,3.25,2.5,3.0,3.0,4.25,3.75,3.75,4.0,3.5,3.5,4.0
233,1,5,1,10,2.75,3.0,3.25,2.75,4.25,2.0,4.5,4.0,4.25,4.75,3.75,4.5,3.5
234,1,5,1,11,3.25,3.5,3.0,2.75,3.75,2.75,4.0,3.5,4.25,4.25,4.5,3.75,4.5
235,1,5,1,12,3.25,3.5,3.0,2.75,3.75,2.75,4.0,3.5,4.25,4.25,4.5,3.75,4.25
236,1,5,1,13,2.75,2.75,3.75,2.5,4.0,2.25,4.25,3.5,4.5,4.25,4.5,4.5,3.75
237,1,5,1,14,2.75,2.75,3.75,2.5,4.0,2.25,4.25,3.5,4.5,4.25,4.5,4.5,4.25
238,1,5,2,1,2.75,3.25,3.25,3.0,4.25,2.25,4.5,4.0,4.75,4.5,4.25,4.5,3.5
239,1,5,2,2,2.75,3.25,3.25,3.0,4.25,2.25,4.5,4.0,4.75,4.5,4.25,4.5,3.75
240,1,5,2,3,2.75,3.0,2.75,3.0,3.75,2.75,3.75,3.5,4.25,3.75,4.75,4.25,4.0
241,1,5,2,4,2.75,3.0,2.75,3.0,3.75,2.75,3.75,3.5,4.25,3.75,4.75,4.25,3.75
242,1,5,2,5,2.25,3.25,3.25,2.5,4.75,1.75,4.75,4.25,5.0,4.75,4.0,5.0,2.75
243,1,5,2,6,3.0,3.0,3.0,3.5,3.75,2.25,4.75,4.25,5.0,4.5,3.25,4.25,3.75
244,1,5,2,7,3.25,2.5,2.5,3.5,3.5,2.5,4.25,3.25,4.25,4.25,3.0,3.75,3.75
245,1,5,2,8,3.25,3.25,3.0,2.75,3.25,2.75,4.25,3.75,4.0,4.0,3.5,3.75,4.0
246,1,5,2,9,3.25,3.25,3.0,2.75,3.25,2.75,4.25,3.75,4.0,4.0,3.5,3.75,3.75
247,1,5,2,10,2.5,3.0,3.0,3.0,4.5,1.75,4.5,4.0,4.5,4.75,3.75,4.75,3.25
248,1,5,2,11,3.0,3.5,2.75,3.0,4.0,2.5,4.0,3.5,4.5,4.25,4.5,4.0,4.25
249,1,5,2,12,3.0,3.5,2.75,3.0,4.0,2.5,4.0,3.5,4.5,4.25,4.5,4.0,4.0
250,1,5,2,13,2.5,2.75,3.5,2.75,4.25,2.0,4.25,3.5,4.75,4.25,4.5,4.75,3.5
251,1,5,2,14,2.5,2.75,3.5,2.75,4.25,2.0,4.25,3.5,4.75,4.25,4.5,4.75,4.0
252,1,5,3,1,3.0,3.0,3.5,3.0,4.0,2.75,4.5,4.25,4.5,4.25,4.0,4.25,3.75
253,1,5,3,2,3.0,3.0,3.5,3.0,4.0,2.75,4.5,4.25,4.5,4.25,4.0,4.25,4.0
254,1,5,3,3,3.0,2.75,3.0,3.0,3.5,3.25,3.75,3.75,4.0,3.5,4.5,4.0,4.25
255,1,5,3,4,3.0,2.75,3.0,3.0,3.5,3.25,3.75,3.75,4.0,3.5,4.5,4.0,4.0
256,1,5,3,5,2.5,3.0,3.5,2.5,4.5,2.25,4.75,4.5,4.75,4.5,3.75,4.75,3.0
257,1,5,3,6,3.25,2.75,3.25,3.5,3.5,2.75,4.75,4.5,4.75,4.25,3.0,4.0,4.0
258,1,5,3,7,3.5,2.25,2.75,3.5,3.25,3.0,4.25,3.5,4.0,4.0,2.75,3.5,4.0
259,1,5,3,8,3.5,3.0,3.25,2.75,3.0,3.25,4.25,4.0,3.75,3.75,3.25,3.5,4.25
260,1,5,3,9,3.5,3.0,3.25,2.75,3.0,3.25,4.25,4.0,3.75,3.75,3.25,3.5,4.0
261,1,5,3,10,2.75,2.75,3.25,3.0,4.25,2.25,4.5,4.25,4.25,4.5,3.5,4.5,3.5
262,1,5,3,11,3.25,3.25,3.0,3.0,3.75,3.0,4.0,3.75,4.25,4.0,4.25,3.75,4.5
263,1,5,3,12,3.25,3.25,3.0,3.0,3.75,3.0,4.0,3.75,4.25,4.0,4.25,3.75,4.25
264,1,5,3,13,2.75,2.5,3.75,2.75,4.0,2.5,4.25,3.75,4.5,4.0,4.25,4.5,3.75
265,1,5,3,14,2.75,2.5,3.75,2.75,4.0,2.5,4.25,3.75,4.5,4.0,4.25,4.5,4.25
266,1,5,4,1,2.75,3.0,3.25,3.0,4.25,2.5,4.5,4.25,4.75,4.25,4.0,4.5,3.5
267,1,5,4,2,2.75,3.0,3.25,3.0,4.25,2.5,4.5,4.25,4.75,4.25,4.0,4.5,3.75
268,1,5,4,3,2.75,2.75,2.75,3.0,3.75,3.0,3.75,3.75,4.25,3.5,4.5,4.25,4.0
269,1,5,4,4,2.75,2.75,2.75,3.0,3.75,3.0,3.75,3.75,4.25,3.5,4.5,4.25,3.75
270,1,5,4,5,2.25,3.0,3.25,2.5,4.75,2.0,4.75,4.5,5.0,4.5,3.75,5.0,2.75
271,1,5,4,6,3.0,2.75,3.0,3.5,3.75,2.5,4.75,4.5,5.0,4.25,3.0,4.25,3.75
272,1,5,4,7,3.25,2.25,2.5,3.5,3.5,2.75,4.25,3.5,4.25,4.0,2.75,3.75,3.75
273,1,5,4,8,3.25,3.0,3.0,2.75,3.25,3.0,4.25,4.0,4.0,3.75,3.25,3.75,4.0
274,1,5,4,9,3.25,3.0,3.0,2.75,3.25,3.0,4.25,4.0,4.0,3.75,3.25,3.75,3.75
275,1,5,4,10,2.5,2.75,3.0,3.0,4.5,2.0,4.5,4.25,4.5,4.5,3.5,4.75,3.25
276,1,5,4,11,3.0,3.25,2.75,3.0,4.0,2.75,4.0,3.75,4.5,4.0,4.25,4.0,4.25
277,1,5,4,12,3.0,3.25,2.75,3.0,4.0,2.75,4.0,3.75,4.5,4.0,4.25,4.0,4.0
278,1,5,4,13,2.5,2.5,3.5,2.75,4.25,2.25,4.25,3.75,4.75,4.0,4.25,4.75,3.5
279,1,5,4,14,2.5,2.5,3.5,2.75,4.25,2.25,4.25,3.75,4.75,4.0,4.25,4.75,4.0
280,1,6,1,1,3.25,3.5,3.75,3.0,4.0,2.75,4.25,3.75,4.25,4.25,4.0,4.25,3.5
281,1,6,1,2,3.25,3.5,3.75,3.0,4.0,2.75,4.25,3.75,4.25,4.25,4.0,4.25,3.75
282,1,6,1,3,3.25,3.25,3.25,3.0,3.5,3.25,3.5,3.25,3.75,3.5,4.5,4.0,4.0
283,1,6,1,4,3.25,3.25,3.25,3.0,3.5,3.25,3.5,3.25,3.75,3.5,4.5,4.0,3.75
284,1,6,1,5,2.75,3.5,3.75,2.5,4.5,2.25,4.5,4.0,4.5,4.5,3.75,4.75,2.75
285,1,6,1,6,3.5,3.25,3.5,3.5,3.5,2.75,4.5,4.0,4.5,4.25,3.0,4.0,3.75
286,1,6,1,7,3.75,2.75,3.0,3.5,3.25,3.0,4.0,3.0,3.75,4.0,2.75,3.5,3.75
287,1,6,1,8,3.75,3.5,3.5,2.75,3.0,3.25,4.0,3.5,3.5,3.75,3.25,3.5,4.0
288,1,6,1,9,3.75,3.5,3.5,2.75,3.0,3.25,4.0,3.5,3.5,3.75,3.25,3.5,3.75
289,1,6,1,10,3.0,3.25,3.5,3.0,4.25,2.25,4.25,3.75,4.0,4.5,3.5,4.5,3.25
290,1,6,1,11,3.5,3.75,3.25,3.0,3.75,3.0,3.75,3.25,4.0,4.0,4.25,3.75,4.25
291,1,6,1,12,3.5,3.75,3.25,3.0,3.75,3.0,3.75,3.25,4.0,4.0,4.25,3.75,4.0
292,1,6,1,13,3.0,3.0,4.0,2.75,4.0,2.5,4.0,3.25,4.25,4.0,4.25,4.5,3.5
293,1,6,1,14,3.0,3.0,4.0,2.75,4.0,2.5,4.0,3.25,4.25,4.0,4.25,4.5,4.0
294,1,6,2,1,3.0,3.5,3.5,3.25,4.25,2.5,4.25,3.75,4.5,4.25,4.0,4.5,3.25
295,1,6,2,2,3.0,3.5,3.5,3.25,4.25,2.5,4.25,3.75,4.5,4.25,4.0,4.5,3.5
296,1,6,2,3,3.0,3.25,3.0,3.25,3.75,3.0,3.5,3.25,4.0,3.5,4.5,4.25,3.75
297,1,6,2,4,3.0,3.25,3.0,3.25,3.75,3.0,3.5,3.25,4.0,3.5,4.5,4.25,3.5
298,1,6,2,5,2.5,3.5,3.5,2.75,4.75,2.0,4.5,4.0,4.75,4.5,3.75,5.0,2.5
299,1,6,2,6,3.25,3.25,3.25,3.75,3.75,2.5,4.5,4.0,4.75,4.25,3.0,4.25,3.5
300,1,6,2,7,3.5,2.75,2.75,3.75,3.5,2.75,4.0,3.0,4.0,4.0,2.75,3.75,3.5
301,1,6,2,8,3.5,3.5,3.25,3.0,3.25,3.0,4.0,3.5,3.75,3.75,3.25,3.75,3.75
302,1,6,2,9,3.5,3.5,3.25,3.0,3.25,3.0,4.0,3.5,3.75,3.75,3.25,3.75,3.5
303,1,6,2,10,2.75,3.25,3.25,3.25,4.5,2.0,4.25,3.75,4.25,4.5,3.5,4.75,3.0
304,1,6,2,11,3.25,3.75,3.0,3.25,4.0,2.75,3.75,3.25,4.25,4.0,4.25,4.0,4.0
305,1,6,2,12,3.25,3.75,3.0,3.25,4.0,2.75,3.75,3.25,4.25,4.0,4.25,4.0,3.75
306,1,6,2,13,2.75,3.0,3.75,3.0,4.25,2.25,4.0,3.25,4.5,4.0,4.25,4.75,3.25
307,1,6,2,14,2.75,3.0,3.75,3.0,4.25,2.25,4.0,3.25,4.5,4.0,4.25,4.75,3.75
308,1,6,3,1,3.25,3.25,3.75,3.25,4.0,3.0,4.25,4.0,4.25,4.0,3.75,4.25,3.5
309,1,6,3,2,3.25,3.25,3.75,3.25,4.0,3.0,4.25,4.0,4.25,4.0,3.75,4.25,3.75
310,1,6,3,3,3.25,3.0,3.25,3.25,3.5,3.5,3.5,3.5,3.75,3.25,4.25,4.0,4.0
311,1,6,3,4,3.25,3.0,3.25,3.25,3.5,3.5,3.5,3.5,3.75,3.25,4.25,4.0,3.75
312,1,6,3,5,2.75,3.25,3.75,2.75,4.5,2.5,4.5,4.25,4.5,4.25,3.5,4.75,2.75
313,1,6,3,6,3.5,3.0,3.5,3.75,3.5,3.0,4.5,4.25,4.5,4.0,2.75,4.0,3.75
314,1,6,3,7,3.75,2.5,3.0,3.75,3.25,3.25,4.0,3.25,3.75,3.75,2.5,3.5,3.75
315,1,6,3,8,3.75,3.25,3.5,3.0,3.0,3.5,4.0,3.75,3.5,3.5,3.0,3.5,4.0
316,1,6,3,9,3.75,3.25,3.5,3.0,3.0,3.5,4.0,3.75,3.5,3.5,3.0,3.5,3.75
317,1,6,3,10,3.0,3.0,3.5,3.25,4.25,2.5,4.25,4.0,4.0,4.25,3.25,4.5,3.25
318,1,6,3,11,3.5,3.5,3.25,3.25,3.75,3.25,3.75,3.5,4.0,3.75,4.0,3.75,4.25
319,1,6,3,12,3.5,3.5,3.25,3.25,3.75,3.25,3.75,3.5,4.0,3.75,4.0,3.75,4.0
320,1,6,3,13,3.0,2.75,4.0,3.0,4.0,2.75,4.0,3.5,4.25,3.75,4.0,4.5,3.5
321,1,6,3,14,3.0,2.75,4.0,3.0,4.0,2.75,4.0,3.5,4.25,3.75,4.0,4.5,4.0
322,1,6,4,1,3.0,3.25,3.5,3.25,4.25,2.75,4.25,4.0,4.5,4.0,3.75,4.5,3.25
323,1,6,4,2,3.0,3.25,3.5,3.25,4.25,2.75,4.25,4.0,4.5,4.0,3.75,4.5,3.5
324,1,6,4,3,3.0,3.0,3.0,3.25,3.75,3.25,3.5,3.5,4.0,3.25,4.25,4.25,3.75
325,1,6,4,4,3.0,3.0,3.0,3.25,3.75,3.25,3.5,3.5,4.0,3.25,4.25,4.25,3.5
326,1,6,4,5,2.5,3.25,3.5,2.75,4.75,2.25,4.5,4.25,4.75,4.25,3.5,5.0,2.5
327,1,6,4,6,3.25,3.0,3.25,3.75,3.75,2.75,4.5,4.25,4.75,4.0,2.75,4.25,3.5
328,1,6,4,7,3.5,2.5,2.75,3.75,3.5,3.0,4.0,3.25,4.0,3.75,2.5,3.75,3.5
329,1,6,4,8,3.5,3.25,3.25,3.0,3.25,3.25,4.0,3.75,3.75,3.5,3.0,3.75,3.75
330,1,6,4,9,3.5,3.25,3.25,3.0,3.25,3.25,4.0,3.75,3.75,3.5,3.0,3.75,3.5
331,1,6,4,10,2.75,3.0,3.25,3.25,4.5,2.25,4.25,4.0,4.25,4.25,3.25,4.75,3.0
332,1,6,4,11,3.25,3.5,3.0,3.25,4.0,3.0,3.75,3.5,4.25,3.75,4.0,4.0,4.0
333,1,6,4,12,3.25,3.5,3.0,3.25,4.0,3.0,3.75,3.5,4.25,3.75,4.0,4.0,3.75
334,1,6,4,13,2.75,2.75,3.75,3.0,4.25,2.5,4.0,3.5,4.5,3.75,4.0,4.75,3.25
335,1,6,4,14,2.75,2.75,3.75,3.0,4.25,2.5,4.0,3.5,4.5,3.75,4.0,4.75,3.75
336,1,7,1,1,3.5,3.75,4.0,3.25,4.0,2.75,4.0,3.5,4.0,4.0,3.75,4.0,3.5
337,1,7,1,2,3.5,3.75,4.0,3.25,4.0,2.75,4.0,3.5,4.0,4.0,3.75,4.0,3.75
338,1,7,1,3,3.5,3.5,3.5,3.25,3.5,3.25,3.25,3.0,3.5,3.25,4.25,3.75,4.0
339,1,7,1,4,3.5,3.5,3.5,3.25,3.5,3.25,3.25,3.0,3.5,3.25,4.25,3.75,3.75
340,1,7,1,5,3.0,3.75,4.0,2.75,4.5,2.25,4.25,3.75,4.25,4.25,3.5,4.5,2.75
341,1,7,1,6,3.75,3.5,3.75,3.75,3.5,2.75,4.25,3.75,4.25,4.0,2.75,3.75,3.75
342,1,7,1,7,4.0,3.0,3.25,3.75,3.25,3.0,3.75,2.75,3.5,3.75,2.5,3.25,3.75
343,1,7,1,8,4.0,3.75,3.75,3.0,3.0,3.25,3.75,3.25,3.25,3.5,3.0,3.25,4.0
344,1,7,1,9,4.0,3.75,3.75,3.0,3.0,3.25,3.75,3.25,3.25,3.5,3.0,3.25,3.75
345,1,7,1,10,3.25,3.5,3.75,3.25,4.25,2.25,4.0,3.5,3.75,4.25,3.25,4.25,3.25
346,1,7,1,11,3.75,4.0,3.5,3.25,3.75,3.0,3.5,3.0,3.75,3.75,4.0,3.5,4.25
347,1,7,1,12,3.75,4.0,3.5,3.25,3.75,3.0,3.5,3.0,3.75,3.75,4.0,3.5,4.0
348,1,7,1,13,3.25,3.25,4.25,3.0,4.0,2.5,3.75,3.0,4.0,3.75,4.0,4.25,3.5
349,1,7,1,14,3.25,3.25,4.25,3.0,4.0,2.5,3.75,3.0,4.0,3.75,4.0,4.25,4.0
350,1,7,2,1,3.25,3.75,3.75,3.5,4.25,2.5,4.0,3.5,4.25,4.0,3.75,4.25,3.25
351,1,7,2,2,3.25,3.75,3.75,3.5,4.25,2.5,4.0,3.5,4.25,4.0,3.75,4.25,3.5
352,1,7,2,3,3.25,3.5,3.25,3.5,3.75,3.0,3.25,3.0,3.75,3.25,4.25,4.0,3.75
353,1,7,2,4,3.25,3.5,3.25,3.5,3.75,3.0,3.25,3.0,3.75,3.25,4.25,4.0,3.5
354,1,7,2,5,2.75,3.75,3.75,3.0,4.75,2.0,4.25,3.75,4.5,4.25,3.5,4.75,2.5
355,1,7,2,6,3.5,3.5,3.5,4.0,3.75,2.5,4.25,3.75,4.5,4.0,2.75,4.0,3.5
356,1,7,2,7,3.75,3.0,3.0,4.0,3.5,2.75,3.75,2.75,3.75,3.75,2.5,3.5,3.5
357,1,7,2,8,3.75,3.75,3.5,3.25,3.25,3.0,3.75,3.25,3.5,3.5,3.0,3.5,3.75
358,1,7,2,9,3.75,3.75,3.5,3.25,3.25,3.0,3.75,3.25,3.5,3.5,3.0,3.5,3.5
359,1,7,2,10,3.0,3.5,3.5,3.5,4.5,2.0,4.0,3.5,4.0,4.25,3.25,4.5,3.0
360,1,7,2,11,3.5,4.0,3.25,3.5,4.0,2.75,3.5,3.0,4.0,3.75,4.0,3.75,4.0
361,1,7,2,12,3.5,4.0,3.25,3.5,4.0,2.75,3.5,3.0,4.0,3.75,4.0,3.75,3.75
362,1,7,2,13,3.0,3.25,4.0,3.25,4.25,2.25,3.75,3.0,4.25,3.75,4.0,4.5,3.25
363,1,7,2,14,3.0,3.25,4.0,3.25,4.25,2.25,3.75,3.0,4.25,3.75,4.0,4.5,3.75
364,1,7,3,1,3.5,3.5,4.0,3.5,4.0,3.0,4.0,3.75,4.0,3.75,3.5,4.0,3.5
365,1,7,3,2,3.5,3.5,4.0,3.5,4.0,3.0,4.0,3.75,4.0,3.75,3.5,4.0,3.75
366,1,7,3,3,3.5,3.25,3.5,3.5,3.5,3.5,3.25,3.25,3.5,3.0,4.0,3.75,4.0
367,1,7,3,4,3.5,3.25,3.5,3.5,3.5,3.5,3.25,3.25,3.5,3.0,4.0,3.75,3.75
368,1,7,3,5,3.0,3.5,4.0,3.0,4.5,2.5,4.25,4.0,4.25,4.0,3.25,4.5,2.75
369,1,7,3,6,3.75,3.25,3.75,4.0,3.5,3.0,4.25,4.0,4.25,3.75,2.5,3.75,3.75
370,1,7,3,7,4.0,2.75,3.25,4.0,3.25,3.25,3.75,3.0,3.5,3.5,2.25,3.25,3.75
371,1,7,3,8,4.0,3.5,3.75,3.25,3.0,3.5,3.75,3.5,3.25,3.25,2.75,3.25,4.0
372,1,7,3,9,4.0,3.5,3.75,3.25,3.0,3.5,3.75,3.5,3.25,3.25,2.75,3.25,3.75
373,1,7,3,10,3.25,3.25,3.75,3.5,4.25,2.5,4.0,3.75,3.75,4.0,3.0,4.25,3.25
374,1,7,3,11,3.75,3.75,3.5,3.5,3.75,3.25,3.5,3.25,3.75,3.5,3.75,3.5,4.25
375,1,7,3,12,3.75,3.75,3.5,3.5,3.75,3.25,3.5,3.25,3.75,3.5,3.75,3.5,4.0
376,1,7,3,13,3.25,3.0,4.25,3.25,4.0,2.75,3.75,3.25,4.0,3.5,3.75,4.25,3.5
377,1,7,3,14,3.25,3.0,4.25,3.25,4.0,2.75,3.75,3.25,4.0,3.5,3.75,4.25,4.0
378,1,7,4,1,3.25,3.5,3.75,3.5,4.25,2.75,4.0,3.75,4.25,3.75,3.5,4.25,3.25
379,1,7,4,2,3.25,3.5,3.75,3.5,4.25,2.75,4.0,3.75,4.25,3.75,3.5,4.25,3.5
380,1,7,4,3,3.25,3.25,3.25,3.5,3.75,3.25,3.25,3.25,3.75,3.0,4.0,4.0,3.75
381,1,7,4,4,3.25,3.25,3.25,3.5,3.75,3.25,3.25,3.25,3.75,3.0,4.0,4.0,3.5
382,1,7,4,5,2.75,3.5,3.75,3.0,4.75,2.25,4.25,4.0,4.5,4.0,3.25,4.75,2.5
383,1,7,4,6,3.5,3.25,3.5,4.0,3.75,2.75,4.25,4.0,4.5,3.75,2.5,4.0,3.5
384,1,7,4,7,3.75,2.75,3.0,4.0,3.5,3.0,3.75,3.0,3.75,3.5,2.25,3.5,3.5
385,1,7,4,8,3.75,3.5,3.5,3.25,3.25,3.25,3.75,3.5,3.5,3.25,2.75,3.5,3.75
386,1,7,4,9,3.75,3.5,3.5,3.25,3.25,3.25,3.75,3.5,3.5,3.25,2.75,3.5,3.5
387,1,7,4,10,3.0,3.25,3.5,3.5,4.5,2.25,4.0,3.75,4.0,4.0,3.0,4.5,3.0
388,1,7,4,11,3.5,3.75,3.25,3.5,4.0,3.0,3.5,3.25,4.0,3.5,3.75,3.75,4.0
389,1,7,4,12,3.5,3.75,3.25,3.5,4.0,3.0,3.5,3.25,4.0,3.5,3.75,3.75,3.75
390,1,7,4,13,3.0,3.0,4.0,3.25,4.25,2.5,3.75,3.25,4.25,3.5,3.75,4.5,3.25
391,1,7,4,14,3.0,3.0,4.0,3.25,4.25,2.5,3.75,3.25,4.25,3.5,3.75,4.5,3.75
392,1,8,1,1,3.75,4.0,4.25,3.5,3.75,3.0,3.75,3.25,3.75,3.75,3.75,4.25,3.25
393,1,8,1,2,3.75,4.0,4.25,3.5,3.75,3.0,3.75,3.25,3.75,3.75,3.75,4.25,3.5
394,1,8,1,3,3.75,3.75,3.75,3.5,3.25,3.5,3.0,2.75,3.25,3.0,4.25,4.0,3.75
395,1,8,1,4,3.75,3.75,3.75,3.5,3.25,3.5,3.0,2.75,3.25,3.0,4.25,4.0,3.5
396,1,8,1,5,3.25,4.0,4.25,3.0,4.25,2.5,4.0,3.5,4.0,4.0,3.5,4.75,2.5
397,1,8,1,6,4.0,3.75,4.0,4.0,3.25,3.0,4.0,3.5,4.0,3.75,2.75,4.0,3.5
398,1,8,1,7,4.25,3.25,3.5,4.0,3.0,3.25,3.5,2.5,3.25,3.5,2.5,3.5,3.5
399,1,8,1,8,4.25,4.0,4.0,3.25,2.75,3.5,3.5,3.0,3.0,3.25,3.0,3.5,3.75
400,1,8,1,9,4.25,4.0,4.0,3.25,2.75,3.5,3.5,3.0,3.0,3.25,3.0,3.5,3.5
401,1,8,1,10,3.5,3.75,4.0,3.5,4.0,2.5,3.75,3.25,3.5,4.0,3.25,4.5,3.0
402,1,8,1,11,4.0,4.25,3.75,3.5,3.5,3.25,3.25,2.75,3.5,3.5,4.0,3.75,4.0
403,1,8,1,12,4.0,4.25,3.75,3.5,3.5,3.25,3.25,2.75,3.5,3.5,4.0,3.75,3.75
404,1,8,1,13,3.5,3.5,4.5,3.25,3.75,2.75,3.5,2.75,3.75,3.5,4.0,4.5,3.25
405,1,8,1,14,3.5,3.5,4.5,3.25,3.75,2.75,3.5,2.75,3.75,3.5,4.0,4.5,3.75
406,1,8,2,1,3.5,4.0,4.0,3.75,4.0,2.75,3.75,3.25,4.0,3.75,3.75,4.5,3.0
407,1,8,2,2,3.5,4.0,4.0,3.75,4.0,2.75,3.75,3.25,4.0,3.75,3.75,4.5,3.25
408,1,8,2,3,3.5,3.75,3.5,3.75,3.5,3.25,3.0,2.75,3.5,3.0,4.25,4.25,3.5
409,1,8,2,4,3.5,3.75,3.5,3.75,3.5,3.25,3.0,2.75,3.5,3.0,4.25,4.25,3.25
410,1,8,2,5,3.0,4.0,4.0,3.25,4.5,2.25,4.0,3.5,4.25,4.0,3.5,5.0,2.25
411,1,8,2,6,3.75,3.75,3.75,4.25,3.5,2.75,4.0,3.5,4.25,3.75,2.75,4.25,3.25
412,1,8,2,7,4.0,3.25,3.25,4.25,3.25,3.0,3.5,2.5,3.5,3.5,2.5,3.75,3.25
413,1,8,2,8,4.0,4.0,3.75,3.5,3.0,3.25,3.5,3.0,3.25,3.25,3.0,3.75,3.5
414,1,8,2,9,4.0,4.0,3.75,3.5,3.0,3.25,3.5,3.0,3.25,3.25,3.0,3.75,3.25
415,1,8,2,10,3.25,3.75,3.75,3.75,4.25,2.25,3.75,3.25,3.75,4.0,3.25,4.75,2.75
416,1,8,2,11,3.75,4.25,3.5,3.75,3.75,3.0,3.25,2.75,3.75,3.5,4.0,4.0,3.75
417,1,8,2,12,3.75,4.25,3.5,3.75,3.75,3.0,3.25,2.75,3.75,3.5,4.0,4.0,3.5
418,1,8,2,13,3.25,3.5,4.25,3.5,4.0,2.5,3.5,2.75,4.0,3.5,4.0,4.75,3.0
419,1,8,2,14,3.25,3.5,4.25,3.5,4.0,2.5,3.5,2.75,4.0,3.5,4.0,4.75,3.5
420,1,8,3,1,3.75,3.75,4.25,3.75,3.75,3.25,3.75,3.5,3.75,3.5,3.5,4.25,3.25
421,1,8,3,2,3.75,3.75,4.25,3.75,3.75,3.25,3.75,3.5,3.75,3.5,3.5,4.25,3.5
422,1,8,3,3,3.75,3.5,3.75,3.75,3.25,3.75,3.0,3.0,3.25,2.75,4.0,4.0,3.75
423,1,8,3,4,3.75,3.5,3.75,3.75,3.25,3.75,3.0,3.0,3.25,2.75,4.0,4.0,3.5
424,1,8,3,5,3.25,3.75,4.25,3.25,4.25,2.75,4.0,3.75,4.0,3.75,3.25,4.75,2.5
425,1,8,3,6,4.0,3.5,4.0,4.25,3.25,3.25,4.0,3.75,4.0,3.5,2.5,4.0,3.5
426,1,8,3,7,4.25,3.0,3.5,4.25,3.0,3.5,3.5,2.75,3.25,3.25,2.25,3.5,3.5
427,1,8,3,8,4.25,3.75,4.0,3.5,2.75,3.75,3.5,3.25,3.0,3.0,2.75,3.5,3.75
428,1,8,3,9,4.25,3.75,4.0,3.5,2.75,3.75,3.5,3.25,3.0,3.0,2.75,3.5,3.5
429,1,8,3,10,3.5,3.5,4.0,3.75,4.0,2.75,3.75,3.5,3.5,3.75,3.0,4.5,3.0
430,1,8,3,11,4.0,4.0,3.75,3.75,3.5,3.5,3.25,3.0,3.5,3.25,3.75,3.75,4.0
431,1,8,3,12,4.0,4.0,3.75,3.75,3.5,3.5,3.25,3.0,3.5,3.25,3.75,3.75,3.75
432,1,8,3,13,3.5,3.25,4.5,3.5,3.75,3.0,3.5,3.0,3.75,3.25,3.75,4.5,3.25
433,1,8,3,14,3.5,3.25,4.5,3.5,3.75,3.0,3.5,3.0,3.75,3.25,3.75,4.5,3.75
434,1,8,4,1,3.5,3.75,4.0,3.75,4.0,3.0,3.75,3.5,4.0,3.5,3.5,4.5,3.0
435,1,8,4,2,3.5,3.75,4.0,3.75,4.0,3.0,3.75,3.5,4.0,3.5,3.5,4.5,3.25
436,1,8,4,3,3.5,3.5,3.5,3.75,3.5,3.5,3.0,3.0,3.5,2.75,4.0,4.25,3.5
437,1,8,4,4,3.5,3.5,3.5,3.75,3.5,3.5,3.0,3.0,3.5,2.75,4.0,4.25,3.25
438,1,8,4,5,3.0,3.75,4.0,3.25,4.5,2.5,4.0,3.75,4.25,3.75,3.25,5.0,2.25
439,1,8,4,6,3.75,3.5,3.75,4.25,3.5,3.0,4.0,3.75,4.25,3.5,2.5,4.25,3.25
440,1,8,4,7,4.0,3.0,3.25,4.25,3.25,3.25,3.5,2.75,3.5,3.25,2.25,3.75,3.25
441,1,8,4,8,4.0,3.75,3.75,3.5,3.0,3.5,3.5,3.25,3.25,3.0,2.75,3.75,3.5
442,1,8,4,9,4.0,3.75,3.75,3.5,3.0,3.5,3.5,3.25,3.25,3.0,2.75,3.75,3.25
443,1,8,4,10,3.25,3.5,3.75,3.75,4.25,2.5,3.75,3.5,3.75,3.75,3.0,4.75,2.75
444,1,8,4,11,3.75,4.0,3.5,3.75,3.75,3.25,3.25,3.0,3.75,3.25,3.75,4.0,3.75
445,1,8,4,12,3.75,4.0,3.5,3.75,3.75,3.25,3.25,3.0,3.75,3.25,3.75,4.0,3.5
